"Combination_1","Combination_2","Combination_3","Combination_4","Combination_5","Combination_6","Combination_7","Combination_8","Combination_9","Combination_10"
104,90,96,104,122,54,84,56,64,92
86,110,116,104,110,62,52,58,64,68
134,90,96,104,118,46,60,56,64,68
86,104,96,104,110,56,52,62,64,68
176,104,96,104,110,50,52,58,64,68
104,112,96,142,110,60,60,62,68,68
152,90,96,104,110,68,62,68,72,68
84,94,128,104,118,52,86,66,64,68
112,90,102,104,118,82,54,56,64,82
88,116,98,108,110,80,74,56,72,72
88,102,96,104,110,46,104,74,80,68
96,106,96,128,110,60,52,74,68,68
146,94,114,104,110,58,52,56,76,76
120,102,114,118,110,56,52,56,66,78
102,90,100,104,114,68,72,78,72,80
92,90,96,104,110,46,52,64,64,68
126,180,96,114,110,74,52,60,64,72
128,152,96,152,110,62,52,58,64,68
82,110,98,104,110,46,52,56,88,68
82,98,96,104,138,46,52,74,64,68
110,96,96,122,114,46,52,56,64,68
82,94,96,104,114,68,56,56,100,80
82,92,134,104,110,50,52,72,64,68
112,102,96,116,110,86,52,56,72,68
82,90,98,116,122,58,68,70,64,68
86,90,116,104,110,52,54,98,64,76
82,106,110,116,126,66,62,58,64,68
102,94,140,104,110,60,52,56,94,68
128,104,132,104,110,46,82,62,64,68
94,90,96,116,110,56,52,56,70,96
82,100,96,104,118,46,70,56,64,88
116,90,96,104,110,68,102,62,64,68
82,102,128,104,110,92,52,56,72,68
126,90,98,104,110,54,68,62,64,68
100,96,96,110,110,52,52,76,64,68
82,90,102,104,110,76,66,56,64,68
108,108,98,134,110,52,52,70,64,68
86,102,98,104,110,72,78,56,64,80
88,90,110,104,110,70,56,58,94,68
82,116,96,104,152,46,62,76,64,92
82,90,96,144,110,84,56,56,64,68
82,96,96,104,110,46,52,56,68,68
122,130,118,114,120,46,52,64,74,68
82,120,102,104,110,78,52,68,64,68
118,122,124,104,110,64,72,56,68,92
110,134,96,104,110,84,74,64,64,68
120,94,126,104,110,50,52,56,64,68
82,96,96,108,110,46,66,76,64,74
102,106,96,110,110,54,74,64,72,68
104,106,110,104,118,72,54,66,64,68
82,90,96,104,110,46,54,80,78,88
82,102,104,104,110,46,52,56,78,68
112,162,96,104,110,60,76,74,82,68
82,126,96,104,110,54,64,72,64,68
126,90,102,104,110,58,60,56,64,68
116,120,114,104,110,68,70,64,64,68
90,108,108,120,114,70,52,56,74,80
118,90,96,104,110,52,52,58,64,68
110,90,96,108,126,52,64,56,82,68
100,94,132,104,124,74,54,80,88,70
144,108,96,104,110,46,68,56,90,68
126,98,104,104,118,54,106,56,64,68
82,92,104,104,110,46,52,68,64,68
82,90,104,142,124,46,64,70,64,68
82,90,120,104,110,46,52,56,64,68
118,90,102,104,110,76,66,56,64,86
92,90,96,104,126,46,60,72,64,68
98,90,96,104,110,84,52,72,64,68
112,110,96,104,116,60,52,60,64,76
112,90,128,104,116,66,52,56,64,68
100,118,118,112,110,98,52,78,64,74
126,106,112,110,110,82,82,60,64,68
82,94,96,104,110,46,70,86,64,68
82,148,96,120,110,56,62,56,64,70
88,106,120,110,110,74,52,56,82,68
96,104,104,104,110,46,92,68,64,92
112,100,96,104,126,68,62,56,64,80
82,104,96,114,110,46,60,56,64,82
104,90,110,136,110,68,66,108,68,84
90,90,96,104,110,54,56,56,64,68
112,126,120,108,114,92,64,70,64,68
104,112,100,104,110,46,52,86,64,68
82,110,96,104,110,52,72,56,64,68
96,90,100,104,110,72,52,60,64,68
100,98,96,124,140,106,80,56,72,68
102,90,96,124,134,46,68,76,76,68
100,90,96,104,110,64,52,74,64,88
128,128,96,104,110,52,58,64,64,68
82,106,114,104,110,46,70,60,78,68
98,108,134,104,116,46,52,76,64,68
112,90,102,104,110,60,52,68,64,86
96,90,96,140,110,46,66,66,64,68
104,92,104,134,136,64,52,74,76,108
120,96,112,120,110,50,52,82,64,68
82,106,114,120,110,46,68,64,64,68
88,152,96,120,110,54,68,66,64,68
82,140,128,104,110,58,78,68,64,68
82,112,124,104,110,46,76,66,64,68
100,150,106,104,114,68,52,58,64,68
82,94,96,104,126,66,82,56,64,68
82,90,110,126,110,90,52,56,64,68
116,90,96,104,116,46,62,66,78,68
82,90,100,104,110,66,52,66,64,68
94,90,96,104,110,54,64,64,78,80
118,112,106,104,116,46,52,78,64,68
82,90,96,124,110,60,52,56,64,68
84,92,96,104,122,92,126,56,64,68
168,112,102,104,110,56,52,56,72,68
84,94,96,104,110,78,80,56,64,68
82,90,96,104,110,52,52,64,64,68
82,90,96,126,124,46,88,58,64,96
114,100,96,104,110,58,56,56,64,68
82,144,96,104,110,100,52,56,98,68
82,90,128,104,110,46,84,56,72,68
114,90,120,104,110,56,58,58,64,68
82,90,96,104,110,46,52,56,64,68
96,90,98,104,116,50,60,68,84,68
92,120,96,134,110,66,72,80,64,68
100,100,100,108,110,50,52,56,64,68
160,100,110,104,110,52,52,56,64,68
82,98,102,108,110,52,64,56,64,68
130,120,100,104,110,60,60,56,64,68
86,128,118,106,118,54,52,76,82,68
90,90,126,104,110,46,64,62,64,68
82,110,118,104,110,50,58,60,70,68
108,90,140,114,110,52,68,58,76,68
158,102,96,104,124,62,52,76,64,68
108,98,110,104,110,68,64,56,64,68
82,92,96,104,122,58,56,56,64,68
122,114,98,106,116,50,56,56,64,68
104,98,134,104,110,46,66,56,96,68
110,120,114,104,110,60,84,62,68,68
82,112,110,104,118,56,52,70,76,68
82,122,96,138,144,72,52,68,68,68
112,108,102,104,110,66,68,56,64,76
174,122,120,104,110,84,52,58,66,68
92,92,96,104,110,54,84,68,70,68
108,120,96,104,110,62,52,56,64,68
104,100,138,104,110,46,68,78,64,68
82,98,118,104,110,46,56,56,64,68
88,90,108,120,110,46,52,56,64,68
116,100,98,124,110,62,56,56,64,68
94,112,96,104,110,52,72,88,64,68
82,90,124,108,120,46,52,56,64,68
84,102,112,104,136,62,64,60,64,68
100,100,108,104,110,50,52,56,64,68
88,92,96,104,110,56,52,64,64,68
112,90,96,104,110,52,52,94,78,68
92,102,96,112,110,50,52,68,64,68
94,100,96,112,110,74,52,66,64,68
82,90,108,134,110,70,84,62,64,68
94,96,96,104,128,46,52,66,64,100
98,90,118,120,110,46,78,56,64,78
94,90,132,134,110,62,52,56,64,68
98,92,102,136,110,68,104,74,64,82
90,90,96,104,126,52,52,74,92,68
86,134,104,104,110,68,54,56,64,68
128,90,124,120,110,52,58,56,92,68
96,90,98,104,110,62,52,62,64,68
86,96,96,104,110,54,60,74,64,68
106,90,96,104,122,70,60,56,64,68
82,114,96,110,110,50,52,82,74,78
98,110,96,116,110,46,52,70,64,68
82,96,106,104,110,70,52,70,64,76
108,96,120,104,122,46,70,66,74,68
96,114,96,104,110,50,58,56,64,68
128,132,138,122,110,64,56,60,64,68
136,90,128,104,114,46,70,56,70,68
88,114,96,104,110,60,62,56,64,68
88,114,96,104,110,50,76,88,64,68
82,116,134,168,110,74,52,60,64,68
82,140,118,140,136,56,58,56,64,68
82,94,96,124,110,60,52,56,78,68
104,152,96,104,110,46,66,60,64,90
124,110,118,104,110,56,52,56,82,68
82,90,96,104,110,46,64,66,76,68
96,90,96,108,110,94,78,72,64,68
82,98,106,104,110,46,96,68,64,68
100,90,116,104,110,58,76,56,74,68
102,92,96,104,110,68,58,88,64,68
148,90,96,114,110,50,52,74,64,70
82,120,114,122,110,52,56,56,64,72
82,90,118,104,110,56,52,56,78,68
104,90,96,104,110,60,78,62,64,96
148,92,96,104,110,74,52,88,64,68
116,112,96,130,110,50,52,86,68,68
88,90,96,104,110,54,60,88,64,68
84,126,100,104,110,64,72,80,70,68
98,108,96,118,110,90,80,90,64,78
86,96,96,130,114,62,52,80,64,68
138,90,96,104,110,52,66,58,64,68
82,90,158,104,110,50,72,56,64,68
104,90,96,122,110,46,62,56,64,74
100,90,102,104,110,50,52,78,64,74
120,90,96,104,110,46,56,68,64,78
96,90,96,104,110,46,56,74,72,68
82,90,96,104,110,82,52,92,64,68
86,90,96,146,110,80,62,66,70,74
102,96,128,104,116,74,54,56,72,68
104,90,96,104,110,46,52,56,76,68
82,100,132,104,110,50,52,56,64,68
96,90,96,108,110,52,52,82,66,68
130,92,110,104,110,56,70,60,64,68
130,108,118,104,116,82,88,64,64,94
90,96,120,124,110,52,52,68,84,68
82,94,96,104,110,74,88,86,64,68
96,120,96,104,110,52,52,56,64,68
82,112,96,104,110,52,58,56,68,68
106,98,120,104,110,46,52,78,92,68
108,90,110,110,120,78,56,56,64,68
144,90,96,162,126,52,78,56,64,68
90,90,96,104,120,78,52,56,64,68
136,102,96,104,118,66,52,56,64,84
82,90,110,104,120,50,52,68,64,68
82,108,96,130,110,54,72,56,64,68
110,110,96,112,110,74,60,72,64,68
104,112,96,104,110,60,54,56,64,70
128,104,100,114,120,78,52,76,64,68
82,150,118,104,110,62,52,80,70,68
110,108,120,104,110,66,52,66,68,68
132,90,102,104,110,56,58,56,64,68
100,106,96,104,110,46,64,56,80,68
112,146,96,104,126,66,72,56,64,68
86,116,100,104,110,62,60,56,70,68
96,98,96,104,124,46,72,60,64,80
92,104,104,144,110,72,52,68,64,68
82,108,96,114,110,50,52,60,64,76
104,90,108,104,110,56,66,58,64,68
110,90,142,104,118,52,88,56,64,68
112,90,96,104,110,60,66,80,64,68
130,90,96,124,118,56,56,56,64,68
126,176,96,106,110,74,52,56,70,68
112,90,104,104,110,70,52,56,68,68
148,94,98,104,110,72,70,56,64,68
118,90,96,104,120,86,52,56,64,68
82,104,120,104,110,46,84,84,72,68
110,120,114,104,110,50,52,56,76,68
82,94,96,104,124,46,58,56,100,68
108,90,104,104,110,104,60,70,68,118
96,90,96,132,128,64,60,56,64,68
82,98,110,136,110,60,52,56,64,88
108,90,96,118,116,46,52,78,64,72
128,90,96,104,114,52,82,56,80,68
82,96,96,104,110,86,52,56,64,68
114,124,102,104,110,46,52,56,64,68
102,90,126,110,114,46,52,68,64,68
82,132,100,110,110,46,64,72,64,68
92,90,120,126,122,50,52,56,64,68
82,116,160,104,110,60,52,58,66,90
156,116,96,146,110,46,58,92,84,68
96,90,116,104,110,62,52,90,82,68
102,104,96,104,110,56,52,56,86,68
82,90,136,108,110,54,58,88,82,68
102,90,96,104,110,46,52,70,64,68
102,102,112,104,110,46,52,56,64,70
86,158,96,104,110,62,70,86,80,68
96,90,106,104,110,46,84,64,66,82
82,106,96,104,110,96,66,56,72,86
140,116,96,104,114,54,52,56,68,68
98,90,100,104,110,46,52,58,64,68
90,90,96,104,110,62,52,78,64,68
88,104,110,104,110,54,80,72,64,68
88,90,106,124,110,68,58,56,64,68
108,104,96,104,110,64,52,56,64,68
82,90,96,108,116,46,52,60,64,74
82,134,96,114,126,70,52,84,64,68
82,90,96,104,136,62,68,56,64,74
88,90,96,104,110,46,68,56,64,68
136,90,96,104,110,54,52,60,82,68
112,116,110,104,118,58,62,56,64,68
144,102,96,104,110,68,52,56,64,68
102,96,96,142,110,70,68,66,64,72
104,114,96,104,114,86,52,56,64,70
136,90,96,104,110,58,66,56,64,68
82,98,96,116,110,52,52,62,92,68
110,90,170,104,110,46,68,68,64,86
82,110,96,104,122,54,66,66,76,72
106,166,108,136,110,62,52,114,64,76
82,90,96,104,114,52,52,66,64,68
84,108,126,104,110,102,64,56,64,78
100,116,104,104,116,78,68,70,88,68
100,116,96,104,110,72,56,56,68,68
88,90,96,104,110,80,52,58,64,96
152,90,116,104,110,64,58,56,64,68
96,112,100,112,110,46,62,70,64,74
96,118,122,114,110,46,58,72,76,68
108,102,112,112,110,46,60,128,64,76
96,90,110,104,110,92,52,56,64,70
100,90,114,104,110,68,76,74,76,70
136,90,96,104,114,68,52,56,76,68
116,126,96,104,110,50,70,56,64,68
92,116,96,108,120,92,54,56,64,68
158,94,96,104,110,46,54,56,64,68
82,90,96,104,110,78,52,90,64,68
90,100,108,104,114,80,72,66,68,68
110,120,106,138,110,46,82,56,64,68
102,94,96,104,110,60,52,56,78,72
90,90,96,142,110,46,52,56,64,68
112,146,96,104,120,100,86,72,82,68
82,120,96,144,110,92,52,56,64,72
82,90,104,122,140,54,52,124,82,68
116,108,96,104,110,50,52,60,64,68
86,132,102,104,110,50,52,56,74,68
94,106,134,104,110,78,52,56,76,68
90,96,106,118,110,46,52,56,64,68
118,90,96,104,110,46,62,56,64,82
116,108,96,104,110,64,54,58,64,68
116,120,96,124,110,68,72,72,76,92
116,96,96,104,110,82,52,56,64,72
88,94,96,122,110,58,78,56,64,70
136,144,96,104,110,64,72,56,64,68
82,140,110,122,110,74,56,70,74,68
88,124,120,110,140,46,60,96,64,68
132,90,96,124,110,46,80,56,114,74
90,90,116,104,116,88,128,78,64,70
128,118,98,118,110,46,52,56,64,68
100,104,96,104,120,70,62,56,68,68
116,90,110,104,116,72,52,56,64,72
106,90,108,104,110,66,52,56,64,68
82,146,96,112,110,62,70,56,64,68
82,90,96,104,126,46,70,56,64,68
82,96,96,104,110,60,52,56,66,68
156,90,96,104,132,50,110,66,64,68
136,90,172,104,132,60,66,58,68,68
94,128,96,130,110,80,56,70,64,78
82,92,96,104,110,66,58,56,64,68
82,98,96,114,122,52,72,56,82,68
116,112,112,118,126,58,72,56,74,82
82,90,130,104,110,88,56,64,84,76
82,102,96,104,110,56,52,70,64,68
102,114,96,104,110,46,52,58,64,68
104,90,96,118,110,126,84,56,66,72
82,92,96,104,122,54,52,56,76,68
88,104,96,104,110,54,76,76,64,78
84,112,96,104,110,46,54,86,64,78
82,130,98,104,110,70,58,56,64,68
94,90,100,112,110,74,52,62,64,78
90,104,118,112,110,84,52,62,64,68
122,120,126,114,110,46,52,56,64,68
104,106,96,104,142,46,52,68,92,68
148,90,96,104,110,60,52,100,84,68
104,92,96,104,110,54,58,56,64,68
116,100,96,104,110,52,58,58,64,68
122,92,96,128,118,76,56,56,66,76
90,126,96,134,110,82,52,80,64,76
84,90,96,120,132,54,52,56,64,68
88,90,96,120,110,54,52,82,64,68
144,130,126,104,110,74,96,56,96,78
96,110,96,104,110,74,60,56,68,68
90,104,102,112,110,66,64,56,76,92
98,90,118,104,110,94,62,56,64,74
84,90,100,104,110,46,52,56,70,86
112,108,96,106,110,54,68,66,68,70
88,102,96,128,110,72,70,56,84,68
108,92,96,104,130,62,52,60,64,68
86,90,116,104,110,58,52,62,100,68
92,90,96,104,110,54,72,56,64,74
122,90,150,104,110,64,68,56,64,68
82,90,112,116,110,46,70,72,64,68
90,114,96,110,110,80,84,56,64,68
82,106,96,110,110,56,52,90,64,68
82,114,132,104,110,80,54,72,92,68
102,144,96,104,110,46,72,56,64,68
92,104,138,104,114,70,52,56,68,68
100,102,96,104,110,46,88,56,64,92
118,90,96,104,148,46,52,70,64,68
84,90,96,104,110,76,52,76,66,68
86,90,108,104,110,46,52,56,64,68
174,102,96,108,110,58,52,72,64,68
110,90,98,108,110,50,66,64,64,68
82,116,98,112,110,46,68,56,80,90
82,128,96,104,110,124,104,62,64,68
82,92,166,108,110,66,52,76,64,68
96,132,122,126,110,68,68,56,86,70
112,90,96,104,110,60,52,94,64,68
120,126,96,104,110,46,72,56,66,68
90,100,96,104,110,60,52,74,64,82
118,92,100,114,110,70,52,56,64,68
82,90,96,104,110,72,64,74,64,68
112,90,96,120,110,46,52,80,64,74
104,102,96,104,110,46,54,106,64,68
108,90,96,104,110,50,52,70,94,68
96,98,104,104,110,46,52,64,64,68
82,104,96,130,110,50,52,56,84,94
96,98,104,118,124,46,68,56,64,68
112,114,96,122,110,74,52,56,64,68
102,90,132,104,110,52,56,56,64,68
106,90,102,104,110,82,52,56,64,82
84,120,128,104,110,68,52,56,64,68
102,112,96,106,110,46,62,88,64,68
138,90,96,104,110,74,52,84,74,68
116,90,96,104,110,76,72,56,68,90
144,90,102,110,110,62,52,58,64,68
118,102,96,104,110,46,68,76,64,70
88,100,116,114,110,78,52,80,64,68
116,90,96,104,110,46,52,56,64,68
112,114,96,132,110,46,52,56,64,68
100,90,100,104,134,82,52,56,64,96
82,92,96,104,120,46,72,64,64,68
160,98,96,120,110,46,52,70,64,68
98,90,108,108,110,74,60,62,64,72
88,104,96,110,110,66,58,76,64,68
138,90,96,104,110,64,56,66,68,72
128,110,96,104,110,52,62,80,64,72
86,132,120,104,114,60,56,86,98,84
122,120,96,104,110,68,52,60,64,68
126,148,108,104,110,46,88,80,64,68
86,108,96,104,136,56,52,56,80,68
100,134,96,104,110,90,74,60,68,96
86,124,96,104,110,68,82,62,72,68
108,90,102,146,110,68,64,56,64,68
90,114,116,104,122,52,92,110,64,68
82,122,116,104,110,84,62,58,64,96
82,114,96,136,110,46,52,56,64,68
88,94,162,108,120,52,52,92,64,74
88,100,108,104,110,96,52,56,64,68
106,114,98,104,116,62,58,96,68,68
92,98,102,112,110,58,56,56,64,68
82,90,112,104,110,74,104,56,66,68
82,104,112,104,110,50,80,58,68,68
124,114,96,108,110,66,52,62,70,70
98,122,96,104,122,46,58,56,64,68
124,148,102,104,110,54,52,56,76,68
96,96,96,104,110,62,52,56,64,92
128,118,96,116,120,74,52,72,74,74
96,90,126,104,110,50,54,66,64,68
136,96,110,146,110,46,52,68,64,68
108,90,96,122,110,46,74,56,64,68
84,90,96,104,110,46,52,74,64,74
82,90,96,104,110,46,94,56,72,70
88,96,106,104,110,50,52,56,64,72
108,90,96,104,110,68,70,56,64,68
88,90,134,104,110,54,52,56,66,68
118,106,106,104,110,56,52,60,74,68
84,94,96,104,110,54,52,60,64,68
112,114,96,104,110,52,52,66,66,72
82,92,104,110,110,52,52,62,64,68
106,92,126,104,156,72,72,56,64,94
88,110,108,104,110,70,70,56,74,68
98,94,96,104,110,52,82,70,68,68
82,108,98,104,110,62,52,56,64,72
100,90,112,104,110,46,52,56,64,68
102,90,114,104,110,66,52,64,64,70
82,90,98,104,152,52,58,82,64,68
98,96,96,104,110,62,72,66,66,68
134,90,96,104,128,50,86,90,64,80
102,90,130,108,110,100,66,98,64,68
82,118,96,106,130,60,52,72,64,68
164,102,96,104,120,84,62,58,64,68
98,96,102,142,110,76,64,82,64,86
96,90,108,104,116,70,56,56,84,90
90,114,108,104,128,46,52,56,68,68
100,90,96,162,118,62,52,56,64,68
96,106,158,104,110,54,52,56,68,68
90,118,126,104,110,60,52,56,64,68
160,90,104,110,110,68,84,64,64,70
98,128,122,148,110,62,68,64,64,68
90,100,122,112,114,92,58,56,76,68
94,94,96,104,110,72,66,56,64,70
82,90,96,110,110,58,72,68,80,68
94,100,128,104,110,46,52,58,64,68
92,96,96,116,110,64,52,68,78,68
82,128,96,104,110,54,52,56,64,78
82,90,102,104,110,46,52,56,80,68
158,122,96,112,110,46,102,56,92,88
100,108,96,104,110,46,52,56,64,94
92,90,96,124,128,46,88,56,64,68
100,90,116,104,110,56,92,56,82,88
82,90,96,104,124,50,52,62,64,68
90,126,120,130,120,60,52,56,64,68
120,90,102,104,110,86,84,90,64,68
114,90,154,112,110,58,58,60,64,84
126,104,96,104,110,74,52,56,64,68
82,90,120,104,110,46,52,56,64,72
82,90,120,108,160,56,52,56,64,68
82,112,112,104,124,74,52,64,64,68
116,100,96,118,132,62,58,68,64,68
84,90,96,110,110,64,104,56,110,82
120,90,96,104,110,52,74,56,64,72
88,94,96,104,110,52,52,56,64,68
96,90,96,104,114,82,52,60,64,84
134,90,96,104,110,64,68,56,64,68
82,90,100,104,110,76,88,68,90,68
86,90,96,104,110,46,62,98,74,68
98,112,114,128,118,54,70,84,64,68
114,152,96,104,110,62,60,56,64,68
116,100,104,104,110,56,54,56,64,68
82,90,96,104,110,46,52,56,64,68
94,112,96,110,110,72,76,56,64,68
108,90,128,118,110,56,70,70,64,68
108,104,96,104,110,58,64,56,72,68
106,90,96,104,110,50,52,72,78,68
82,90,96,106,110,46,56,58,74,68
112,90,108,104,110,52,52,76,64,78
104,90,96,104,128,46,60,64,84,68
102,108,98,110,110,82,52,62,64,68
126,90,96,104,110,46,70,56,66,70
88,114,110,104,110,66,52,66,64,68
96,90,100,112,110,98,82,72,64,68
118,90,118,104,110,60,56,56,70,68
134,90,96,104,110,46,52,70,64,68
96,100,124,142,110,56,82,78,74,68
108,126,96,104,110,92,56,56,64,68
122,90,116,116,110,50,52,64,64,68
96,90,96,108,116,50,80,56,66,68
82,152,116,104,110,46,58,70,64,90
116,96,96,104,110,74,52,56,96,68
82,90,96,104,128,78,76,56,72,68
142,90,98,116,110,46,74,58,64,68
92,90,96,104,110,86,52,56,64,68
134,116,120,144,128,96,52,74,64,70
82,90,112,104,122,58,74,68,64,68
116,90,96,104,110,46,66,68,64,74
108,112,104,114,110,46,74,92,64,68
82,90,112,104,110,78,94,58,68,72
114,106,114,104,110,50,62,72,64,68
102,96,106,178,110,58,52,56,64,68
98,90,148,104,110,50,52,56,64,68
172,114,96,104,116,46,54,60,74,68
110,90,96,104,110,46,52,56,70,68
100,112,96,110,114,50,52,56,64,78
96,124,96,110,110,72,56,76,64,68
110,126,96,104,110,46,52,56,64,68
90,116,96,104,110,66,52,56,64,68
82,100,96,104,134,46,68,72,70,68
82,90,96,114,110,74,82,56,66,68
82,90,104,122,110,46,74,82,64,86
88,90,96,104,110,64,52,56,64,68
82,90,96,104,126,68,52,72,92,68
92,122,96,104,110,66,52,56,64,72
92,90,120,104,110,62,78,56,64,76
82,122,106,104,110,68,52,62,64,68
124,100,96,104,110,90,58,56,64,68
102,90,96,104,110,46,64,56,64,68
110,92,110,104,110,58,68,56,64,68
102,148,96,156,110,56,52,78,64,68
98,90,96,104,146,80,52,56,82,68
84,112,102,104,110,46,88,64,64,82
92,90,112,104,124,60,52,56,82,68
130,90,96,112,110,50,94,56,68,68
106,96,158,120,128,46,52,56,64,68
84,102,96,104,110,58,70,56,64,86
82,90,96,104,114,94,94,86,64,68
114,118,122,132,110,60,52,56,64,68
122,118,106,104,118,46,52,76,74,68
122,116,108,114,116,70,52,70,70,76
96,90,96,104,124,62,52,58,64,76
96,96,96,104,110,46,52,56,78,68
150,90,120,116,110,72,52,56,64,68
82,102,96,108,110,56,56,62,64,74
98,160,96,104,114,64,62,60,64,68
126,122,102,122,114,58,52,64,76,68
82,156,108,104,110,52,68,56,66,68
96,112,96,104,110,56,82,64,64,98
108,90,96,104,110,46,52,64,68,68
82,124,96,104,110,50,52,70,64,68
84,112,96,120,110,46,72,56,64,70
108,102,96,104,110,104,52,76,76,68
104,146,104,104,110,76,52,82,64,68
128,90,112,116,110,96,78,88,64,68
94,90,112,116,110,76,58,56,64,68
82,96,144,126,110,78,52,66,64,88
82,114,104,106,110,92,80,56,74,68
82,108,132,104,110,52,52,68,70,68
140,120,96,104,124,62,52,64,64,72
82,90,96,104,124,46,52,56,64,68
82,104,96,104,110,56,84,66,64,68
98,116,144,112,110,52,70,56,64,68
122,110,102,128,116,90,80,56,64,68
82,96,96,104,114,56,60,82,64,68
128,90,100,136,110,86,56,56,68,72
82,90,96,104,110,56,110,74,68,68
100,100,96,104,128,74,52,96,64,68
100,126,96,104,110,72,72,56,78,68
86,98,118,104,110,52,80,60,68,68
88,90,96,104,110,74,52,72,64,68
82,90,104,108,136,74,66,58,64,78
90,92,96,104,110,56,52,56,64,68
82,90,120,104,110,64,52,58,64,68
116,90,96,104,110,50,54,86,64,68
94,90,126,104,110,70,52,56,64,68
122,90,122,104,110,50,82,64,64,68
132,112,96,104,114,88,104,56,64,68
96,90,134,128,110,52,52,56,64,68
82,118,108,124,120,46,74,76,64,68
116,96,96,104,114,90,72,70,64,68
118,90,96,104,126,54,70,56,64,74
116,130,102,116,110,74,52,56,64,68
110,120,98,104,110,50,56,56,64,68
96,90,96,150,110,66,52,92,64,72
86,174,96,104,110,72,78,56,64,68
92,124,96,104,126,56,64,56,64,68
106,90,116,104,110,46,52,56,64,68
82,90,96,104,110,56,52,92,84,72
96,114,100,104,110,54,86,64,64,86
98,90,96,104,110,64,52,74,64,72
100,90,120,112,110,70,68,56,64,68
108,124,98,114,110,68,52,56,64,68
84,90,96,104,114,80,84,86,72,84
100,90,132,104,110,88,52,56,88,68
146,116,138,104,110,54,66,76,68,68
100,128,96,104,128,46,52,56,94,68
158,90,96,104,110,86,52,56,64,68
102,92,108,136,110,46,52,86,64,72
82,108,96,104,110,76,60,78,64,68
114,90,96,104,118,52,58,56,64,72
122,90,98,104,110,46,56,74,64,68
100,90,96,104,110,84,60,56,64,72
122,118,96,104,124,50,56,60,64,68
110,98,126,104,110,100,68,62,64,68
136,90,110,104,110,56,66,60,78,80
94,94,122,122,118,46,54,62,74,68
82,90,96,104,122,58,54,56,78,68
112,112,96,104,110,94,66,64,64,68
82,98,96,104,110,54,86,56,64,68
82,90,106,104,110,46,64,68,72,74
92,110,102,120,110,60,56,72,64,72
82,90,96,104,122,96,52,64,64,68
124,134,120,108,122,72,52,106,64,68
122,106,134,104,110,68,52,56,78,68
114,94,120,108,114,60,56,72,68,68
88,124,116,112,110,46,52,56,74,68
126,148,96,104,134,56,72,56,64,68
114,130,120,104,110,68,64,56,72,68
82,108,96,104,110,52,94,76,64,68
102,106,96,104,114,66,56,62,64,68
82,94,136,124,110,46,82,76,64,68
140,128,102,104,110,46,68,60,64,68
122,114,96,104,110,74,88,70,72,70
108,112,96,104,110,60,62,72,72,68
124,98,96,104,110,50,90,56,76,68
82,96,96,104,140,84,74,56,64,68
82,110,114,156,110,46,70,56,64,68
100,124,96,104,110,72,82,102,64,68
88,90,96,104,110,56,52,58,64,68
88,122,96,104,110,72,54,82,72,68
116,94,122,104,110,64,52,76,80,74
82,90,96,104,110,60,60,68,64,68
92,90,96,104,110,46,72,68,88,68
116,104,104,118,110,64,56,70,64,68
164,90,96,104,110,46,52,56,68,68
90,94,116,104,110,58,72,64,64,68
116,106,96,104,110,64,52,56,70,68
132,106,96,126,124,46,82,56,64,68
82,90,96,104,110,46,60,56,74,68
84,102,96,104,116,62,92,70,68,68
144,92,126,120,110,70,52,56,64,68
82,104,108,104,130,76,102,56,64,68
104,112,102,104,120,70,52,70,90,68
82,90,96,104,122,46,52,74,64,68
